cut;b;lo;hi;p;b_rel;p_rel
2026-06-28;-0.1889056004716077;-0.40722133871743027;0.029410137774214834;0.08989326684675489;-0.06803881408768349;0.46641414400520687
2026-06-29;-0.21938283044754756;-0.43788539468393706;-0.0008802662111580262;0.04907999170871674;-0.0871640013659231;0.3586429807336563
2026-06-30;-0.2392851639530853;-0.45789692892192024;-0.02067339898425033;0.03192481096345406;-0.09504325965482001;0.33654007120121343
2026-07-01;-0.2713685176836304;-0.48440305683962087;-0.05833397852763994;0.012535668180738924;-0.1354728642337472;0.15824970365765323
2026-07-02;-0.30337112277670863;-0.5084480562963513;-0.09829418925706601;0.003738349061492295;-0.1522071063988877;0.11626483662630857
2026-07-03;-0.3315336425189386;-0.5303672601342388;-0.13270002490363836;0.0010827634826855782;-0.1852479296876929;0.05307876172467224
2026-07-04;-0.3255631544180034;-0.5442925614035484;-0.1068337474324583;0.0035305279379006477;-0.192279667221388;0.06057576277693182
2026-07-05;-0.40291594479111115;-0.5784180859453294;-0.2274138036368929;6.803435229276876e-06;-0.2893498731074665;0.00011134478890468573
2026-07-06;-0.40032018016618126;-0.5840786259834105;-0.21656173434895196;1.955732006400468e-05;-0.2765938766099626;0.0006250294011492667
2026-07-07;-0.4207813903432271;-0.5966038076347626;-0.24495897305169156;2.7226200601021855e-06;-0.31247524105413593;3.375214858364636e-05
2026-07-08;-0.411538038140896;-0.5887889145201666;-0.2342871617616255;5.346918265589944e-06;-0.3251547360999128;3.519861564676418e-05
2026-07-09;-0.34710236723104126;-0.5605699834283243;-0.13363475103375821;0.001437582954056249;-0.25404827322967827;0.009924046366191415
2026-07-10;-0.3656051723538559;-0.5740804449507656;-0.15712989975694625;0.0005876060214275686;-0.27109582858801895;0.006545378235618206
2026-07-11;-0.38083364854865814;-0.5827473962423417;-0.17891990085497453;0.0002183375829555698;-0.32487112857374284;5.365136019672279e-05
2026-07-12;-0.3771483775057291;-0.5921867546016146;-0.16211000040984364;0.0005869454186522117;-0.33511080097433865;2.56033900280312e-05
2026-07-13;-0.35882504416030564;-0.581547776942468;-0.13610231137814333;0.0015900561221958381;-0.3432979813188272;8.035245108811823e-06
2026-07-14;-0.33417548127164437;-0.5679486708767904;-0.10040229166649842;0.005081956629764162;-0.2972275730965973;0.0006137214470319264
2026-07-15;-0.31757941191715316;-0.5545600385154767;-0.08059878531882952;0.00862401521440741;-0.27547542101932415;0.0037524453448240552
